"doc_id","text"
"s232.nmf","faleceu Jonas bom dia com quem eu falo Oi Rafael tudo bom Não tem problema não tá o número que deseja atendimento ao (24) 3383-1246 só um momento por favor São Bento do momento é Rafael só mais um momento só mais um momento Rafaela está verifican"
"s233.nmf","atendimento especializado Oi você fala para Caroline com quem eu falo por gentileza eu falei a verdade da coca-cola vou te enviar os outros e a tarde toda r$ 349 dá nome completo titular é você né Clayton Rodrigues matar fala mais momentinho tá por f"
"s234.nmf","Bom dia meu nome é Poliana com quem eu falo Jorge para poder mudar a data de instalação dos meus produtos a menina falou que ia me ligar e não me ligar ninguém eu não tenho como receber o pessoal não tem que ser depois do Jaílton da Coca PDF comple"
"s235.nmf","o site do rendimento aí bom dia meu nome é Paulo no final fala mandaram voltar para o 103 de novo não é o telefone 0313-453-8484 obrigado por aguardar você me confirma o nome completas 3 - 7001  só mais um momento gentileza  obrigado por aguardar o m"
"s236.nmf","tem que ficar ligado hoje Maria José Bom dia Maria José Maria José de atendimento em que passar estar me esperando a minha internet me dizendo que era de graça só que infelizmente não é assim não foi isso que a moça passou para mim aí a Vânia En"
"s237.nmf","especialista Juliana bom dia com quem eu falo o que posso ajudar Henrique troca de número do meu Oi Móvel é o seu celular Henrique e Confirme para mim 3 emergente do CPF o número que você tem que me contar se você quer trocar esse aqui nós aqui pert"
"s238.nmf","atendimento Oi Taiane bom dia com quem eu falo com colega de vocês que eu tenho eu tenho um oi com uma hora que o nome da minha conta é um Oi Conta 50 e a minha filha ela é dependente da minha conta né E aí fica começou aparecer várias mensagens ofe"
"s239.nmf","especialista Diego bom dia com quem eu falo por da música do nosso telefone fixo e ele chama vai atender não entendi vai conseguir o número do fixo 9748-6079 que confirme para mim por favor o nome do titular da linha Então qual seria o nome completo Ok"
"s23.nmf","calista Oi Adriele boa noite com quem eu falo por gentileza o nome completo do titular senhorita Magalhães Mota os três primeiros dígitos CPF 440440 o número com DDD para com a senhora deseja atendimento é 85 3235 2017 reclamamento encontrava o cadar<U+FFFD>"
"s240.nmf","entendimento Oi meu nome é Marcos bom dia com quem eu falo eu tô te ajudando fazendo um chiado não cai o retorno para você esse número que você tá falando comigo tá tem interesse anotar o protocolo de atendimento pode confirmar para mim por gentile"
"s241.nmf","Bom dia meu nome é Lohane porque eu falo com a gentileza da Oi 625 Maria Clara Fernandes do Nascimento Obrigado por me acordar Desculpa a demora mas eu encontrei aqui uma fatura duas faturas do ano de 2012 mês 9 e mês 10 uma no valor de r$ 110,57 e outr"
"s242.nmf","Matheus bom dia com quem eu falo é porque eu já liguei várias vezes eu fiz outra vez aqui e continua mudo menina falou assim que tem que fazer um café de contabilidade você habilidades como chama o negócio para você agora menina que me atendeu lá n"
"s243.nmf","atendimento Oi meu nome é Carlos bom dia com quem eu falo foi ontem pagamento 9323-1808 faz momento por favor obrigado por aguardar me confirme por favor do titular da linha CPF obrigado pela confirmação mas o momento por favor a Juliana que eu tô conf"
"s244.nmf","tem que me especializar Ludmila bom dia com quem eu falo bom dia você fala com a Brenda Valerie Central identificar que você ligou anterior na operadora em que posso ajudá-la é porque assim ontem eu fiz eu negociei com vocês aí né para fazer o pagam"
"s245.nmf","Foi numa especializado Vanessa bom dia com quem eu falo oi bom dia aqui com a Regina Lúcia tempo que eu tô tentando entender só que é o seguinte eu tô com problema que não pera aí Por isso eu posso parcelar E aí acabou que eu não paguei não conse"
"s246.nmf","Valquíria bom dia com quem eu falo sim com quem eu falo eu tô querendo ativar o homem de dois telefones da minha conta e eu tô ligando para o asterisco 144 e não consigo Você pode verificar eu ativei por aquele tentei ativar Mas qual seria o número d"
"s247.nmf","socialismo Janaína bom dia com quem eu falo bom dia 3 primeiro dia que o CPF nome completo de ligação caiu redor no protocolo Você anotou verificar aqui agora Preto entendeu só por isso que está em aberto net tá vencido aqui aonde 143 e 94 não sei "
"s248.nmf","67345-2186 cento do titular e os Esquilos letra Figueiredo Guimarães em casa não ainda não tem como eu pagar agora entendi deixa eu ficar com você Pietra Pietra que tá no valor de 4 fatura você falou que tá quanto o valor dessa altura se ela tá te "
"s249.nmf","lara lara Oi Atendimento Oi Lara bom dia com quem eu falo deixa eu verificar aqui para você qual que é o número por favor mas o momento "
"s24.nmf","uma música  Ana Carolina 3441-3409 fala para mim o número do CPF do titular da linha 418 418 7 9 9 7 9 9 8 7 6 8 7 6 no smule com que  como imprimir o CPF que eu acho que eu anotei errado 18 418 Norte  9796 e 8686 mais um momento  como se fala agora oi a"
"s250.nmf","atendimento hoje aquele de bom dia com quem eu falo então é porque minha fatura da Oi ela veio muito alta eu queria fazer o parcelamento você pode estar me chamando o número para o qual deseja atendimento 24 por gentileza parcelamento para você tá bo"
"s251.nmf","especialista Pedro bom dia com quem eu falo que eu posso ajudar "
"s252.nmf","atendimento especializado Naiara bom dia com quem eu falo Bom dia qual é o suco da minha conta eu fiz um pagamento só cai na conta que você fez o pagamento em qual valor quando hoje hoje é no caso ele está com você deseja atendimento ao 34 3242 e 256"
"s253.nmf","medicação para estresse bom dia com quem falo para responsável pela sua solicitação até que ela seja resolvido em que eu posso ajudá-lo 35 dinheiro para o Qual você deseja atendimento então ao (31) 3291-2985 isso que a ligação cair ao retornar p"
"s254.nmf","especialista Aurélio bom dia com quem falo qualquer coisa se eu não receber ligação a cobrar assim deixa eu ver se eu entendi você paga pelo bloqueio para não receber chamadas a cobrar e não receber ligação de celular aquele volume todo mundo paga"
"s255.nmf","atendimento especializado Evelyn Bom dia em que posso ajudar sua filha é mais ninguém entende oque eu posso ver 9992 confirma para mim o nome completo do titular da linha e os três primeiros dias CPF nome completo José Félix de Oliveira 4183 atendimen"
"s256.nmf","entendimento Oi bom dia com quem eu falo Tem como você falar um pouco sobre parcelamento tudo bem Álvaro Oi telefone 3626-1907 Casa ligação Álvaro obrigado por aguardar desculpa pela demora são do mês 4 é de r$ 170,76 e uma referente ao mês 6 r$ 1"
"s257.nmf","Alô atendimento Oi Paula bom dia com quem eu falo Bom dia Paulo suporte técnico tava falando com atendente lá Francisca Aí do nada a ligação caiu "
"s258.nmf","Alô bom dia meu nome é Paula com quem eu falo Bom dia Paulo aqui é o bolo aí na central de vendas e fizeram a verdade pedido foi para outro lugar não sei porque o endereço não quero cancelar o serviço eu quero cancelar o Oi fixo e eu cancelando iss"
"s259.nmf","fica a lista Jaqueline bom dia com quem eu falo e 21304-7338 o que seria o pagamento até hoje eu não tô conseguindo telefone 7119 Paguei também e continua bloqueado pra frente agora que vai vencer você vai vencer daqui a pouco me pedindo vem aqui que "
"s25.nmf","atendimento especializado Oi meu nome é Lucas com quem eu falo não entendi Rodrigo é importante da patrística r$ 20,42 2017 porque eu não pedi certo não confirma o nome do titular primeiros números do CPF por favor 00030-331 são momentos só um mom"
"s260.nmf","especialista Ana boa tarde bom dia com quem eu falo 11/9 357356 da CPFL Adilson Oi amor olha eu tô verificando aqui Você é de São Paulo eu não eu tô sem assunto não tem graça é essa para está entrando no sistema do pessoal de São Paulo Então vo"
"s261.nmf","atendimento Oi Patrícia bom dia com quem eu falo com a Maria que posso ajudar Maria é para você fazer eu tava fazendo o pedido da senhora meu telefone A moça diz que eu tenho que fazer uma portabilidade com você ela tinha da net aqui é mais viado aí"
"s262.nmf","sentimentos e casado Oi André bom dia com quem eu falo podia falar com Leonardo atendimento essa linha (55) 3313-3497 eu posso ajudar e no momento também tem algumas ligações já registrada aqui no sistema a seguir Qual é o valores que estão cansados"
"s263.nmf","atendimento especializado Kevin bom dia com quem eu falo é não estamos jogando ninguém é porque eu só tenho internet ele vai tentar resolver isso aí tá jóia só momento você pode me confirmar o número para o qual deseja atendimento 62 Ok vamos ve"
"s264.nmf","especialista Pedro bom dia com quem eu falo mais ou menos né Que pena gostaria de saber eu te falei pastel né porque tá comigo então lá na minha fatura 1708 eu fiz a minha filha ficou no serviço ficou 2 meses sem Fruit eu pagar uma conta de telefone "
"s265.nmf","localiza Renata bom dia com quem eu falo e para quem atende Atende mental 7798805 e 3536 só mais um momento mais ou menos Bom dia não chegou ainda não uma ligação eu vou ter que ir na geladeira Se ela ligar ou ela sabe né só mais um momento por gent"
"s266.nmf","especialista greiciele bom dia com quem eu falo Lucilene desde que ele foi feito contato com atendimento anteriormente você está na área para atender a sua solicitação para que não tem necessidade de retornar no atendimento o que posso ajudá-la voc<U+FFFD>"
"s267.nmf","Oi bom dia sou Nicolas com quem eu falo eu queria muito que pagar esse mês como é que eu faço você tem acesso a minha Oi minha Oi também você pode está conseguindo lá não sei não porque ele só está pagando 92 olha nessa para todas agora ocorreu"
"s268.nmf","que super atendimento Oi meu nome é Carlos bom dia com quem eu falo por onde conseguir falar com alguém da oi na verdade eu quero falar com atendimento da pro número (85) 3483-9366 só mais um momento por favor obrigado por aguardar Raimundo me desculpa"
"s269.nmf","cifra Litorânea bom dia com quem eu falo eu falo com você é porque meu amigo me trair com resultado de um projeto tecnico foi na sua residência a senhora não se encontrava a senhora não tinha a senha mas ele chegou a mexer fazer alguma coisa OK agora"
"s26.nmf","atendimento especializado Oi meu nome é Lucas com quem eu falo não entendi Rodrigo é importante da patrística r$ 20,42 2017 porque eu não pedi certo não confirma o nome do titular primeiros números do CPF por favor 00030-331 são momentos só um mom"
"s270.nmf","atendimento especializado carinho Um dia bom dia o que que eu posso estar te ajudando a área direto da cancelamento tá bom só vou procurar você vai dar aqui finalizar Estou transferindo Tá bom obrigada mais uma vez Pelo seu cadastro não tinha tanto q"
"s271.nmf","especialista Oi Cristiane bom dia com quem sábado à tarde em que posso ajudar com algumas coisas que aprendi na minha na minha Frank seguinte fatura Eu quero esclarecer os valores esses valores aqui porque já bati aqui eu fiz os cálculos aqui e ele nã"
"s272.nmf","atendimento personalizado Ludmila bom dia com quem eu falo não entendi seu nome perdão Denis isso pode ajudar no Denis aí tem um protocolo tem tudo anotado aqui que valor mensagem pelo jeito tá em qual o número do telefone dela 4628-3649 completo do t"
"s273.nmf","Vanessa Diego bom dia com quem eu falo te amo Bom dia Denise tudo bem Denise é mega de internet é o valor de todo mês acho que é r$ 60 eu não me engano e o telefone 30 r$ 143 mês passado mês 7 aí eu achei que esse valor chegou chegou a esse valor q"
"s274.nmf","especialista que é de bom dia com quem falo que é sinal de Jesualdo Verifiquei que você ligou anteriormente aqui na operadora sendo assim a partir de agora e ficarei responsável pela sua solicitação até que ela seja resolvida no caso você quer faze"
"s275.nmf","mensagem Feliz Ano Bom dia com quem eu falo de cancelamento cancelamento cancelar não é só mais um instante que o sistema tá lento ele visualizou transferir Zap ela te trocou nome das escola Rodrigues o nome dela então até agora Tá bom eu vou transf"
"s276.nmf","atendimento Oi Jaqueline bom dia com quem eu falo e ele entendeu quando eu não tenho mais a conta continua na conta mas eu quero ver assinatura só com assinatura do que eu ficar só com telefone já falei com uma galinha seu nome completo por gentileza s"
"s277.nmf","centro especializado Vanessa bom dia com quem eu falo quer trocar a senha do wi-fi por telefone é esse mesmo 71 vou só confirmar aqui só Momentcam Como atualizar é o 71566516 e 497 tem o nome do titular 7 - 17 obrigado por aguardar Desculpa a demora t<U+FFFD>"
"s278.nmf","especialista Paula bom dia com quem eu falo eu tô tentando cancelar a minha foto que eu falo com Cristiane Cristiane então eu vou ter que fazer para ver a mente mamário de padrão padrão no sistema para verificar tá bom para te passar algumas informa<U+FFFD>"
"s279.nmf","atendimento especializado Oi André Bom dia quem é o valor 73340-200 5-3 já registrada anteriormente que eu posso te ajudar e no momento tá fraco o sinal da Internet e o seu tá desde quando essa linha 3340-2005 ali no caso aqui ele estava com bloqueio "
"s27.nmf","atendimento especializado Meu nome é Marcos boa noite com quem eu falo o que eu posso para te ajudar no momento seria o cancelamento da linha 48 só momento que ele foi me Pegando de quem tá presente não ele só quer que eu liguei agora não é hora de "
"s280.nmf","atendimento especializado Oi meu nome é Cristiano com quem eu falo por gentileza Cláudio Bom dia nunca posso estar te ajudando ela tá bloqueada por algum motivo eu vou ficar não porque tá caso houver queda na ligação claro se ela deixa o telefone qu"
"s281.nmf","Jaqueline Bom dia minha fatura que eu não tive essa música eu tô pegando aquela fatura Ai que tem como cancelar retirar esse valor 1018 o número 3333-7866 essa fatura que vai vencer agora dia 10 do oito Quais são os valores é um suporte ligue é de 1"
"s282.nmf","Feliciano Amaral meu telefone é do celular celular da Oi 7837-2349 é casa a ligação caiu eu retorno para você tá bom só olha só olha e ficou de me retornar à noite para me dizer e até agora não quando foi hoje quando foi hoje vocês eram boas em"
"s283.nmf","atendimento especializado Oi bom dia meu nome é Aldo com quem eu falo Alessandra você quer atendimento para qual número é o nome completo do titular de três primeiros dígitos eu já tinha te dito anteriormente tinha solicitado o aumento dos megas par"
"s284.nmf","atendimento especializado hoje a Simone Bom dia desculpa com o nome da senhora Maria Lúcia Qual o número do telefone com DDD primeiros dias CPF 687 a mais uma centro Mariano casamento muito obrigado por aguardar é o valor do plano da senhora que ser alt"
"s285.nmf","atendimento especializado Gislaine bom dia com quem eu falo está fazendo uma reclamação é que chegou duas contas para mim Tudo Para Tudo do mês 8 para mim pagar no mês 8 de setembro de 3819 e 121 e 93 sendo que também estão me cobrando o zelo que m"
"s286.nmf","especialista Paula bom dia com quem eu falo tudo que eu hoje eu paguei as contas com as contas em atraso a 2 meses mas eu paguei tudo aí já legalizaram minha internet o telefone só que no mês de junho e junho eu não tava se eu estava sem internet sem "
"s287.nmf","agora especializado Vanessa bom dia com quem eu falo a densidade do celular que a gente quer tudo ontem todos os dois de setembro 97142-5735 qual a distância de mato verde a meu Deus o meu óculos ou meu óculos gente só me confirma se apagou Então essa"
"s288.nmf","atendimento especializado Naiara bom dia com quem eu falo olha por favor tá te chamando o valor da conta porque eu não sei mexer Estados Unidos quase nenhum meu mas aí tipo assim tem um certo nível de arroz ainda mas essa é a última conta Oi internet"
"s289.nmf","sentimento especializado Oi bom dia meu nome é Fernando com quem eu falo por favor é tudo bem solicitação do cancelamento fixo  vou estar transferindo assim ela só mais um instante por favorzinho sou de cancelamento só cai diretamente na área de can"
"s28.nmf","eu quero paz boa noite com quem eu falo por gentileza Luiz número de atendimento da Oi 3440-1339 de hoje que caísse condimentar não retorna liguei para cancelar a linha e a moça falou que nunca soube que não é de estacionar é corrigir meu plano e pe"
"s290.nmf","especialista do Sangue Bom dia com quem eu falo Marlúcia número para o Qual você deseja atendimento ao 33356-1488 em que posso usar 175 negócio aí eu queria saber porque que ela vença você só confirma o nome completo do titular e CPF favor qual que"
"s291.nmf","atendimento especializado hoje Simone bom dia bom dia bom dia com quem eu falo mais três vezes em que eu posso ajudar a senhora Qual é a dúvida eu queria informar pagamento de fatura porque o sinal tá bloqueado confirma o número do telefone fixo com D"
"s292.nmf",""
"s293.nmf","visualizar tudo bom dia que eu falo tudo bem Queria vou pagar hoje do dia 28 só que o meu o meu valor todo mês eu tenho que ficar coisa que eu liguei ontem 114 só que tá vindo 650 eu menino consigo abaixar por cento e trinta e 7:50 só queria do contra"
"s294.nmf",""
"s295.nmf","Litorânea Boa tarde com quem eu falo Bom dia desculpa o que aconteceria taxa de instalação referente ao que qual que é o número da linha por gentileza verificar aqui é referente ao mês 6 né que ela foi prorrogada Telma valores de 6698 a 20 de Agost"
"s296.nmf","atendimento especializado da Oi bom dia meu nome é Aldo com quem eu falo deixa a linha disponível te retorno tá bom atendimento para qual número ok momento confirma nome completo titular 49 nome completo da as confirmações Cláudio em que posso ajuda"
"s297.nmf","especialista Jaqueline Bom dia "
"s298.nmf","Specialized querido bom dia com quem eu falo eu fui eu quem fiz Fui Eu Senhor da minha mãe nasceu no dia 28 na internet Não Me Aceito Sem se comunicar E aí eu queria agora pra minha mãe se eu entendo o que que acontece com a gente não consegue fazer o"
"s299.nmf","Larissa Jonas Bom dia como que eu falo com a Oi para Tainá tudo bem Tainá cada ligação caiu Vou retornar tá assim eu verifico seria o número 93654-3865 um momento por gentileza Você poderia por gentileza confirmar o nome completo do titular Tainá a"
"s29.nmf","rendimento socializado Maria de Lourdes boa noite boa noite com Adriel Adriel tá bom  tá ok o DDD e o número que você deseja atendimento 3646 pode repetir por favor 9236-8645 qual que é o seguinte eu acho que é porque tá dando linha cruzada no meu c"
"s2.nmf","fichário de manhã Boa noite com quem falo de aumentar minha velocidade da minha internet aqui é verificar se a viabilidade do atendimento para o número (43) 32680-0816 Me confirma o nome completo do titular da linha 21 dias é root e lancheira sem veri"
"s300.nmf","especialista para você bom dia com quem eu falo bom dia não entendi o seu nome bom eu quero saber a primeira pergunta é se você não aceita pagamento com cartão de crédito não entra automático cartão de crédito passar o cartão de crédito crédi"
"s301.nmf","você sabe estudar greiciele bom dia com quem eu falo Bom dia gatinha tudo bem feito seu atendimento posso ajudar deixa eu te falar eu eu eu liguei o seguinte atrasa e bloqueei meu telefone só que voltou cobrando a a a a conta normal e o meu telefone cont"
"s302.nmf","Oi Talita Renata bom dia com quem eu falo ele não entende como aumentar a velocidade do meu Oi Velox o nome completo e o primeiro número do CPF meu quintal momento vou verificar para só mais um momento alô pra quem é da sua região ou máxima de 15 me"
"s303.nmf","Bom dia conseguiu receber Natal 2017 10727 e 44 terceirizado não tinha acontecido e arrumou para mim a nova conta com o novo código de barras eu gostaria de saber se conseguiu enviar ela demora 72 horas para ficar disponível para envio por e-mail hoje <U+FFFD>"
"s304.nmf","especialista Vanessa bom dia com quem eu falo 18 35 21 03 17 as faturas da minha esposa ligou aí fez um parcelamento só que hoje eu fui lá na menina da atendente da Oi retirar fatura para pagar e saiu só do 27 do sete só momento que eu vou verificar t"
"s305.nmf","especialista Jonas bom dia com quem eu falo com quem será que eu posso ajudar e a linha continua bloqueada pode aproveitar o número seria 87385 e 3885-1408 pode confirmar o nome completo titular por favor obrigado pelo momento só mais um instante Você "
"s306.nmf","atendimento especializado a Evelyn Bom dia em que posso ajudar eu acabei de ligar pedindo reparo é aquele dia 25 de agosto que dia que eu estou pelo telefone vou verificar aqui para você quer que a gente pode tá fazendo Tá confirma para mim nome comple"
"s307.nmf","atendimento especializado em meu nome é Cristina com quem eu falo por gentileza nunca Bom dia nunca posso estar te ajudando eu quero atualizar o que pode ficar tranquila só mais um momento por gentileza o número para o qual senhora deseja atendimento é"
"s308.nmf","atendimento Oi porque eu falo bom dia com seu pai a música rap das antigas aqui no Rio de Janeiro transferir minha ligação porque não quero saber sobre a conta chegou aqui sim pode falar pode falar qual é o seu nome o telefone é 21279-1620 Me liga a<U+FFFD>"
"s309.nmf","Fabrício Bom dia notícias da Dilma eu queria o telefone estava bloqueado aí eu paguei essa conta é o 21355-5140 terceiro o que os três primeiros dígitos do CPF 337 telefone está doido  pedir desculpa desculpa a demora Obrigado original 248 identific"
"s30.nmf","atendimento especializado Oi meu nome é Marcos com quem eu falo Boa noite Marcos 5559 e você ficou brava selamento que o patrão chegou quatro contas aqui para mim o número de telefone então é o (31) 3354-5559 eu quero saber essas coisas que chegaram "
"s310.nmf","especialista Vanessa bom dia com quem eu falo eu gostaria de cancelar minha amiga qual o motivo do cancelamento Ok você vai lá botar direção da ligação para responsável que vai tá fazendo o cancelamento para você tá aí você agora desliga o reto"
"s311.nmf","endimento Oi Taiane bom dia com quem eu falo bom dia com quem eu falo não entendi então é porque eu cancelei o chip da Oi tô com outro plano agora o da o da Embratel sim Aí veio uma conta para mim aquilo que o olho e eu queria saber se foi cancelado m"
"s312.nmf","atendimento especializado Oi você fala para Caroline com quem eu falo por gentileza Regiane do Bonfim Cunha a respeito da minha conta mesmo valor da minha conta de Rejane Rejane Você pode me confirmar o número Conde do Bonfim com o meu CPF 01169-6325 Ob"
"s313.nmf","mensalista Lidiane bom dia com quem eu falo internet o que é o número 3287-7762 tá no correio de Almeida olha os agendado para amanhã das 8 horas ao meio-dia Não é porque eu tô vendo aqui que ele foi hoje hoje por volta das 9:15 ele colocou controle"
"s314.nmf","Talita Bryan bom dia com quem eu falo aí Mariane Mariane você não tô protocolo de ligação agora só mais um momento Adriane Oi desculpa a demora tava travado aqui eu penso no transporte de novo no serviço de reparo do celular direto pra lá tá bom "
"s315.nmf","especialista Juliana bom dia com quem eu falo Eduardo Eduardo Costa caiu caiu a ligação quando foi trocar o cabo lá entendeu ah tá oscilando para cortar totalmente o titular da linha eu acho que é 022 meu PC Aguarde um momento enquanto eu abro meu sis"
"s316.nmf","atendimento Oi Lara bom dia com quem eu falo qual que é o número do telefone 2345 qual é o valor da fatura posso falar o código de barra 14570-024 CEP 03020-006 (24) 08636-2626 26 de novembro previsão 30 né 2626 de novo 7066 eu consigo agir de outro "
"s317.nmf","atendimento Oi meu nome é Carlos bom dia com quem eu falo Pronto já tentei desde vai falar com você agora ele tá com bloqueio vocês fala que aguarde um momento por favor que fui ando enquanto eu verifico aqui no sistema para ligação cai eu te retorn"
"s318.nmf","Isabela Bom dia que fala bom dia meu amor eu quero que você em nome de Jesus de memórias a taxa do meu telefone filha eu não tenho condição já sou muito velho toma muito remédio ganho pouco tá quase r$ 60 eu queria que você por favor pelo amor que"
"s319.nmf","Vanessa Caroline bom dia com quem eu falo que vou verificar para que se fizeram desbloqueio Você tá em andamento ainda tá em andamento para verificar se fizer o desbloqueio e se tiver feito verificar se ainda está em andamento favor número do telefone"
"s31.nmf","Felipe Marinetti boa noite boa noite completas em si mesmo seu CPF em que posso ajudar na letra Margareth cancelamento e não vou tentar mais não por que absurdo que tá fazendo de bobo não é porque às vezes não atendimento cancelamento quando transfe"
"s320.nmf","atende mais especializado Vanessa bom dia com quem eu falo é Gabriela nossa sala eu queria saber o meu plano é de 15 mega e o plano que eu tenho já na minha linha é o mesmo valor eu tenho que verificar aqui qual que é o número do telefone 3344-1575 D"
"s321.nmf","Regimento especializado Bom dia meu nome é Rafaela com quem eu falo David ajudando quando a gente paga estacionamento o bloqueio a taxa normal da linha no parcelamento ou não vem cobrar vai cobrar o valor da assinatura da mesma forma que cobre o valor da"
"s322.nmf","pesquisar bom dia com quem eu falo Tamara Tamara em que eu posso ajudar eu eu liguei aqui só que a ligação caiu eu queria que você transferência para pessoas para eu mudo para eu poder diminuir os megas  Ok sem site o telefone é o 3836-2125 e 29 site"
"s323.nmf","polícia já está bom dia com quem eu falo  Geisa o rendimento é (11) 96947-2143 eu falo com quem mente tá bom você pode fazer um pendente para resolver a solução para quem não tem necessidade e você entrar em contato com a gente novamente tá bom "
"s324.nmf","eu preciso Aline Bom dia Jaqueline Cancelar esse foi meu aqui esse telefone meu aqui com você por qual motivo que você tá querendo cancelar os dados que ia te cale para responsável Tá bom eu posso confirmar o nome completo do titular da linha Oi e o o"
"s325.nmf","Vanessa Jonas com quem eu falo Fábio Darlan é que eu posso ajudar a ser pago ontem a ruim comigo como a promoção em que nossa linha internet ficaria com um valor bem abaixo que nos interessa eu gostaria de saber como eu faço para ativar essa promoçã"
"s326.nmf","Oi Talita Real de bom dia com quem eu falo e troca de velocidade de internet na 2 megas que ela já tava bastante devagar tava ruim aí tinha feito a solicitação para o técnico vem essa segunda-feira para fazer a troca e ele não veio passou segunda e v"
"s327.nmf","sentimento especializado Oi meu nome é Cristiano com quem eu falo por gentileza Ai tomara que você possa me ajudar é que eu estou numa confusão tremenda eu fiz um pedido de tela que vinha no sábado já vieram aqui já instalaram a minha só que não v"
"s328.nmf","atendimento especializado Nayara bom dia com quem eu falo é Eliane Eliane que passa te ajudando é o seguinte tem coisas aqui na minha conta que eu não estou entendendo não sei porque minha conta fácil para 160 e tantos Então você tem acesso ela sim "
"s329.nmf","você sabia você levasse bom dia com quem eu falo foi finalizado os pagamentos e até agora nada minha 133324109 Solange Guedes de Carvalho José muito obrigado pelo aguardar Desculpa a demora tem como você fazer um teste agora está funcionando bem Oi t"
"s32.nmf","atendimento especializado Stephanie Boa noite com quem eu falo o que pode estar passando um problema aqui quase internet sem telefone por um técnico chegou aqui eu peguei na Beira do Caminho r$ 300 do telefone da internet no caso a fatura do senhor tá mu"
"s330.nmf","Alô bom dia meu nome Matheus com quem eu falo que estou ligando desde ontem para ir para Oi e não consigo falar com você e eu também não tô mas eu não vou ficar morando aqui hoje não bota aquela música que estava aqui no caso o número que você q"
"s331.nmf","Bom dia meu nome é Poliana Bom dia que ele me entregou eu ia eu ia cancelar meu presente é 27640196 foi a criação do plano da internet Oi Oi carinha de brincar de telefone como calcular ok oi oi r$ 28,98 e o da internet que tá instalado 10 megas né Q"
"s332.nmf","especialista Lidiane bom dia com quem eu falo e 3:30 meu filho fez hoje de manhã até meio dia Queria saber se realmente já está na rua e o número que a senhora deseja atendimento ao 21377-5236 então mas é para esse telefone não é para esse telefon"
"s333.nmf","Alô assim que tiver disponível alô por falta de comunicação essas ligações só sendo encerrada "
"s334.nmf","Specialized Nina bom dia com quem eu falava (21) 2792-9799 Me informa os três primeiros dígitos do CPF nome completo e o que posso usar o que acontece com a minha conta Oi fixo r$ 60,46 aí tem um pacote de minutos 29 03 e um serviço social e outros pac"
"s335.nmf","então Oi bom dia San Nicolas não quero fala que hoje já tô falando demais você tem o número do fixo eu não tenho telefone fixo imóvel 89098-123 tá ótimo hiper fatura em aberto mas só que eu tenho de limite até amanhã para pagar o recebimento d"
"s336.nmf","lezalez Angélica bom dia com quem eu falo bom dia com quem eu falo atendimento atendimento em contato com a central anteriormente ajudar interminável não viu as características do meu número do telefone é 5537-8135 18% que frio  só se tu não quiser"
"s337.nmf","James Arthur Bom dia que eu falo o telefone do Senhor 34375-000 você pagou a conta não é a linha tá em nome de quem tava em nome de Daniel de lá e agora está em casa ou ainda está no Daniel ainda imposta pela paz do Senhor 42 80 Ok então tá suspen"
"s338.nmf","especializado Vanessa bom dia com quem eu falo Roberto tem mais de 3 horas e 8 horas e 6 horas tá No Sora 2188 72487-080 tá na mente tá na mente ainda vou falar com a minha supervisora mais porque o prazo às 6 horas tá bom só um momento tá tá bom o"
"s339.nmf","atendimento Oi meu nome é Marcos bom dia com quem eu falo Marcos e você só olha só é que eu posso uma conta em aberto e esse telefone é esse número eu já cancelei aí eu queria ver a forma de pagamento Tem como parcelar ela causa da ligação cara "
"s33.nmf","atendimento especializado Stephanie Boa noite com quem eu falo o que pode estar passando um problema aqui quase internet sem telefone por um técnico chegou aqui eu peguei na Beira do Caminho r$ 300 do telefone da internet no caso a fatura do senhor tá mu"
"s340.nmf","Olá meu nome é Gerusa com quem eu falo Alô bom dia Diego é Luciana Oi Luciana no que eu posso ajudar é que eu fiz um pagamento de contas em aberto mês de maio só que o mês de junho tá o que é que eu apagar minha conta nome da titular da linha Al<U+FFFD>"
"s341.nmf","atendimento especializado Oi bom dia meu nome é Eduardo com quem eu falo tudo bem aí depois falou para mim que ia fazer isso vai no colo lugar nenhum Quanto que é r$ 12 se eu pagar dia 16 eu queria saber o número da qual você teve atendimento ao (22) "
"s342.nmf","você Tá misturando boa tarde bom dia com quem eu falo bom dia com quem eu falo Talita Urânia bom dia com quem eu falo não compreende Alô você Thalles orando em bom dia com quem eu falo por falta de comunicação encerro o contato "
"s343.nmf",""
"s344.nmf","Bom dia meu nome Matheus com quem eu falo que passou a minha conta da Oi só que aconteceu tinha vindo aqui eu paguei a baguete 415 perguntas duzentos e r$ 239 no caso desse número 3287-1358 por favor de CPF Qual foi o valor que você pagou quantos e 15 e"
"s345.nmf","especialista Patrícia bom dia com quem eu falo bom dia eu falo então eu estou desde domingo Sábado pedindo um técnico porque eu tô sem o Telefone Mudo Então fala aí eu tô esperando só que ele corre atrás agora me informou o sistema aqui é por fa"
"s346.nmf","Felipão Eliane bom dia com quem eu falo Alô com quem eu falo e o que é referente ao seu telefone fixo Oi essa cobrança referente ao seu telefone fixo Total eu eu tinha um plano eu vou ter que abrir aqui só cadastro para a gente poder identificar e ver"
